country,isocode,year,POP,XRAT,Currency_Unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdptt,grgdpch,grgdpl2,grtgdp,grda
Albania,ALB,1982,2780.097,7,Lek,2.601544629,6356.60823,2286.469944,2339.120328,2397.765934,46.46886522,6.062660018,49.97563974,37.16492327,38.46547119,46.1173943,34.5614659,29.26615687,41.40695888,16.41087524,16.78876733,3613.342983,3795.229182,3748.222665,52.68210041,6.509225874,54.34500629,46.76389848,4546.036769,9102.338767,9216.491337,3994.035221,-0.067751754,0.519118141,2.578927062,6.036662059
Albania,ALB,1983,2837.315,7,Lek,2.571415689,6501.477015,2291.418829,2335.54711,2366.390358,49.93490573,6.263235224,45.12245962,36.73450985,37.70910936,44.1036324,33.79183924,29.03768388,37.77711687,15.27603801,15.57022487,3560.267403,3705.571074,3684.26424,55.34628761,6.693868899,48.84178758,42.1945823,4463.485459,8906.836308,8958.346316,3893.103735,-1.706366724,-2.36238983,-0.352881248,-4.466166912
Albania,ALB,1984,2895.998,7,Lek,2.524106491,6538.155209,2257.651839,2302.904177,2318.723986,53.16110812,6.734844927,40.79099732,36.05866415,36.79463317,42.60666193,33.08118819,28.04136149,35.54325832,13.64980191,13.92339833,3397.521692,3502.806035,3511.705212,58.77980411,7.254961313,43.77928193,40.03884511,4249.476837,8464.858258,8443.407064,3704.30381,-4.683676772,-5.471897172,-3.516811939,-6.273078998
Albania,ALB,1985,2956.697,7,Lek,2.43629773,6918.694622,2340.007996,2374.803508,2410.701432,51.789987,6.659059692,43.06256992,34.80425328,35.66741836,41.54108785,31.92283542,27.1965663,34.04516257,13.3036293,13.50145196,3446.643652,3565.464529,3563.973805,57.04675823,7.073151726,45.4712195,37.22579075,4305.890421,8543.754668,8547.328314,3718.203301,1.488410626,1.788808555,3.922262684,1.558717753
Albania,ALB,1986,3015.438,7,Lek,2.328350968,7465.798859,2475.85885,2526.663039,2530.807719,51.36098155,6.512732133,42.29032403,33.26215669,34.29113004,40.60341091,31.09696514,24.68647174,30.2893832,13.43612587,13.71183281,3616.286492,3735.445771,3735.428964,55.72577006,6.869991282,43.88542664,31.34343354,4503.400674,8881.090259,8881.130218,3843.971793,4.810786168,4.767436054,6.848861362,1.893912216
Albania,ALB,1987,3075.321,7,Lek,2.28489817,7547.819954,2454.319388,2507.60857,2510.238612,54.34431063,6.891364215,38.86920764,32.64140243,33.55849105,39.55082641,29.98872381,23.45586141,31.04460479,12.65491358,12.92968221,3616.125438,3701.335674,3723.855989,56.92972082,6.949646099,37.99285246,10.40280839,4478.354767,8788.95278,8735.80089,3679.768221,-0.309816494,-0.913146606,1.05460005,-5.057821603
Albania,ALB,1988,3136.843,6.670000076,Lek,2.197002432,7738.270907,2466.89774,2513.651936,2561.792647,54.67124068,6.601450246,40.64247919,32.93856682,33.95431623,40.10258725,30.98613666,23.69702368,34.7781755,11.91839046,12.14427529,3503.751397,3595.478548,3612.137595,57.37925265,6.799302431,39.67134203,13.50497593,4333.3531,8475.874034,8436.783611,3566.654693,-3.000072889,-2.859970991,-0.916678286,-1.025941085
Albania,ALB,1989,3195.8,6.130000114,Lek,2.082085147,8968.893526,2806.462709,2842.430759,2884.277932,51.59596716,5.932270155,43.9439946,33.96549933,35.25263979,42.15063977,33.11586789,24.52803536,37.43004614,12.73418937,12.89739266,3698.982311,3823.185732,3825.113949,56.34646679,6.467083025,43.97025619,18.33658946,4579.667045,8900.397942,8895.911303,3889.152679,5.896130715,6.333153729,8.331686567,9.214855417
Albania,ALB,1990,3244.925,7.745833397,Lek,2.090673928,8040.947836,2478.007299,2530.063294,2708.524541,64.13337342,7.043246169,35.87700818,26.99094883,27.62196482,32.08422776,25.66884756,18.38394953,37.11260541,10.74871681,10.97451725,3230.616293,3272.363796,3312.059017,68.08137479,7.602885728,34.37158728,23.21990658,3960.743019,7698.303067,7606.038456,3313.843833,-13.41280128,-14.40740718,-13.09170027,-11.70530454
Albania,ALB,1991,3181.048,16.24583244,Lek,3.360048462,4882.072442,1534.737119,1533.413186,1844.70024,101.8268924,11.37767841,7.095701613,20.68252565,20.76865701,20.01310186,26.35355058,21.39098804,34.81638601,6.532831479,6.527195968,2339.245643,2241.964757,2326.909789,88.93858563,9.93208356,5.776183693,11.80034481,2787.235719,5366.827601,5170.908815,2058.706355,-29.74431382,-31.4879122,-32.8365864,-34.65343369
Albania,ALB,1992,3072.011,75.0325,Lek,13.65461057,3712.810783,1208.592933,1239.767677,2179.331122,152.9909105,16.5511403,6.243393702,18.19826152,18.03008143,18.90118628,14.20742349,15.15695627,100.0027152,4.927621048,5.054725321,2295.083197,2173.816144,2276.930381,104.2697924,11.64417315,4.03984703,30.94946989,2736.942694,5258.684255,5020.536782,1632.469935,-2.14788763,-3.039682621,-6.363198056,11.95859707
Albania,ALB,1993,3066.285,102.0625,Lek,25.7462363,4868.051375,1587.605645,1628.327052,2377.351571,117.3332112,12.96384349,15.70258146,25.22595106,25.06047544,26.74382726,18.05130651,21.20559246,77.71506829,6.238728475,6.398749198,2516.334297,2426.416372,2508.053884,94.5338133,10.55692224,11.80683518,34.06828898,3015.732742,5802.815576,5613.933101,2050.987293,10.15066179,11.62012842,11.4120768,8.353418661
Albania,ALB,1994,3111.162,94.62333333,Lek,30.4510907,6055.382114,1946.340986,1973.316764,2514.551634,95.97019934,10.6375364,20.8199373,32.18137601,31.93930295,33.73505039,27.51516988,27.66802987,50.30201491,7.284336612,7.385295617,2680.774727,2621.199938,2684.519389,87.09331232,9.726015423,18.03656934,29.09343127,3222.961631,6236.363149,6089.266766,2439.921052,7.035953532,8.027623321,9.608675197,5.8856925
Albania,ALB,1995,3158.154,92.6975,Lek,32.8035158,7215.287158,2284.653363,2307.650951,2799.990456,90.36632543,9.902541451,21.06622734,35.3877028,35.13312836,36.14791451,31.08626808,34.24898312,45.61885701,8.266463198,8.349674384,2985.901631,2926.038953,2991.305224,84.87005937,9.477736973,18.65167623,29.09007418,3586.505509,6975.673344,6823.473501,2802.456508,11.42796121,11.62975058,13.31584254,9.761282481
Albania,ALB,1996,3203.599,104.4989167,Lek,40.93290829,8462.708308,2641.625343,2731.314753,3285.066765,92.80437333,10.15265968,17.31715953,39.17065324,38.92047937,42.49113193,23.29294064,31.9388186,43.22019821,9.142562347,9.452973897,3231.052239,3141.502718,3230.367079,91.7160247,10.24224992,16.10790117,32.71868479,3866.610303,7546.04318,7338.458626,3186.3625,7.99189108,7.363666996,8.908601742,12.40242191
Albania,ALB,1997,3225.414,148.9329167,Lek,43.61561447,7937.473544,2460.916194,2538.683236,3132.638057,99.20529515,11.10982386,13.08105793,29.28540946,29.66012986,29.76413131,17.58111489,37.94195905,43.93564974,8.104571109,8.360682439,3076.33435,2967.937245,3068.026589,94.34231752,10.53553724,12.06766027,28.96343272,3663.201045,7109.182054,6877.25663,2926.921149,-5.025450261,-5.524918764,-4.881587967,-6.334973457
Albania,ALB,1998,3212.771,150.6333333,Lek,52.1391591,7848.397183,2442.874759,2523.311047,3100.40917,94.45258596,11.00118518,17.41689806,34.61329438,34.86092003,35.06780757,21.19645427,42.45550208,45.48134083,7.709381397,7.963227412,2959.316211,2877.70057,2955.271302,91.65271358,10.7754223,16.82629505,34.78190248,3520.099663,6847.371399,6667.639808,2880.694768,-3.675173058,-3.040383511,-3.420446483,-1.196188945
Albania,ALB,1999,3187.329,137.6905833,Lek,52.29503628,9017.65284,2829.219337,2930.25416,3393.326641,85.8366736,10.29312816,19.67334895,37.98011092,38.046907,38.10603475,24.1575119,45.80776868,48.029748,8.488058565,8.791177339,3296.698134,3228.994952,3292.852895,85.54066112,10.25618185,19.42649681,39.53703611,3913.210808,7622.253937,7474.436384,3284.262592,11.42303221,12.2074682,11.31889493,8.219360092
Albania,ALB,2000,3158.352,143.7094167,Lek,54.4031712,9614.207547,3044.058277,3238.331231,3847.870029,83.97846416,9.304755859,25.53940049,37.85637188,38.16334861,35.97447004,25.25720255,50.65596326,55.92042873,8.677380678,9.231174404,3416.415578,3381.346119,3413.859433,85.11545765,9.521958164,25.31155033,49.22057335,4045.282198,7878.797695,7803.76068,3430.166263,3.67482368,4.718222516,3.766196562,8.899368292
Albania,ALB,2001,3128.002,143.4848333,Lek,56.80231552,10270.15544,3283.295676,3561.239458,4225.127011,80.85445792,9.79221923,27.99535917,39.5876792,40.26716783,36.2559488,27.60464136,56.12396665,57.43036125,9.146142137,9.920398732,3526.936631,3505.838624,3526.321242,83.36973408,10.26193817,28.64511506,51.26333265,4165.239709,8111.796466,8064.679139,3596.214708,3.294271824,3.68174393,2.685420237,5.627554082
Albania,ALB,2002,3098.028,140.1545159,Lek,58.22033242,10695.76108,3452.441709,3720.842339,4560.925041,84.65784243,10.18553525,27.73437824,41.54010454,42.22892361,38.60080184,29.91721106,58.01404685,63.93424074,9.382595411,10.11201961,3628.65636,3597.11871,3627.63407,87.94831755,10.63190562,28.39170773,62.85307476,4269.184118,8301.898377,8232.063488,3719.363306,2.873045914,2.603659084,1.620462117,6.624928938
Albania,ALB,2003,3069.665,121.86325,Lek,57.64083332,12041.76734,3922.827845,4191.63869,5150.262412,85.47836729,9.12654683,28.26498933,47.29960289,47.86416388,43.67396222,37.05605003,64.68238373,65.44054457,10.27035816,10.97413201,4064.412687,4045.868597,4064.272938,87.36181454,9.400145578,29.52701149,64.92325039,4762.370722,9221.922303,9180.162458,4140.633995,12.03646396,12.47525931,11.44552821,11.76885127
Albania,ALB,2004,3045.64,102.7800512,Lek,55.25217407,13592.59911,4462.969724,4626.394324,5628.870928,84.71089536,8.880656454,28.07708543,53.75768296,53.58994385,51.88463379,43.65187155,63.99025201,66.3579844,11.08557749,11.49150811,4559.671027,4537.437423,4559.867796,85.76454985,9.070339293,28.53109038,63.84746712,5318.74469,10274.95866,10224.41527,4621.963785,12.19393643,12.14989599,11.27214508,9.551307334
Albania,ALB,2005,3024.533,99.87025448,Lek,54.54676871,14937.57975,4938.805347,5100.5937,6324.381576,84.38338078,8.653726708,30.95594014,54.61763264,54.32698189,52.91015066,45.01460758,63.11071368,70.29526043,11.62553619,12.00637249,4938.805347,4938.805347,4938.805347,84.38338078,8.653726708,30.95594014,68.42968128,5729.159301,11034.40774,11034.40774,4938.805347,8.310274948,8.84569608,8.091369861,9.297520329
Albania,ALB,2006,3005.779,98.10337709,Lek,53.16500708,16593.78634,5520.627546,5638.901952,6953.662137,81.49158923,7.828833994,33.99546693,54.19284091,53.66792577,53.7008639,46.06340987,57.67287498,73.45355216,12.380652,12.64589617,5397.972202,5432.689665,5397.972202,81.00686461,7.704963037,33.29482881,69.10079498,6224.412799,11959.17484,12036.09117,5349.461945,9.297123951,10.0000766,9.318007194,8.113093231
Albania,ALB,2007,2991.575,90.42789383,Lek,52.30700151,18499.82138,6183.973786,6284.05447,7952.923966,83.24958887,7.73852877,35.56909163,57.84387902,57.26229721,58.18703992,49.88201682,59.03061625,82.96699143,13.35750983,13.57368615,5902.053388,5953.243737,5902.530496,82.17832008,7.441886408,34.76273132,74.36376522,6763.238715,12969.71291,13081.14582,5815.967388,9.347182147,9.581884916,9.064048743,11.65656507
Albania,ALB,2008,2984.121,83.8946041,Lek,51.84243317,20989.20591,7033.630978,7113.404246,9007.112727,81.32429668,7.462599404,37.83479467,61.79471698,61.1832424,62.96495283,55.42274553,60.59417491,85.46094865,15.05612373,15.22688563,6606.319782,6692.056214,6607.923516,78.50569544,7.06466811,36.29529832,73.05313358,7527.630767,14380.90779,14564.00685,6375.006074,11.95068827,12.41025078,12.1301622,10.06764087
Albania,ALB,2009,2982.54,94.97811982,Lek,52.17476836,21918.8299,7349.048094,7430.967825,9330.780357,83.65143723,7.693988133,34.22072669,54.93346095,54.66214003,59.33298194,45.20842487,46.61801348,83.02747376,16.27431476,16.45572431,6789.507472,6837.4696,6790.045407,81.31820666,7.201405096,33.18681746,70.69265101,7692.309631,14666.41374,14768.84941,6599.157938,2.756113782,2.172925345,2.118793695,2.146573269
Albania,ALB,2010,2986.952,103.9364434,Lek,58.26206978,21024.57199,7038.804771,7136.660222,8633.996165,83.5306868,7.623880323,29.82633846,56.05547766,55.5557324,60.21934401,45.830952,47.1995287,92.18749586,15.11492657,15.32505855,6616.631137,6621.581399,6617.127792,79.01936493,6.936633186,28.08197488,78.78929516,7451.800207,14172.8569,14182.39583,6258.932969,-2.546634148,-3.157428311,-3.014171414,-9.153964129
Algeria,DZA,1950,8892.718,3.49,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1951,9073.304,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1952,9279.525,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1953,9531.71,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1954,9611.093,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1955,9841.851,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1956,10057.133,3.5,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1957,10270.856,3.67,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1958,10484.925,4.25,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1959,10696.396,4.93,Algerian Dinar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Algeria,DZA,1960,10909.294,4.937059879,Algerian Dinar,2.564248205,5687.448093,521.3397029,558.2228894,663.1359063,43.51991171,20.69702252,54.57717452,51.9387706,60.91405489,86.2383647,35.04314863,35.57018997,100.2801292,17.99996269,19.2734049,4073.276031,4036.50816,4105.032769,30.54945876,13.67441427,36.04793328,155.4792616,5246.766915,16721.07956,16441.95745,2675.418328,,,,
Algeria,DZA,1961,11121.645,4.937059879,Algerian Dinar,2.539075164,5101.073767,458.6618047,486.9733125,553.7443435,37.12851665,17.54236932,59.04054941,51.4288914,59.96055285,86.66863926,36.10839941,36.66086306,108.3925346,15.58072428,16.54246513,3898.51268,3870.166625,3932.531639,23.66200839,10.39598972,36.2606002,149.8850041,5044.336908,16285.61449,16027.34509,2362.410532,-4.202186431,-4.120926515,-2.254626356,-16.08113581
Algeria,DZA,1962,11000.948,4.937059879,Algerian Dinar,2.671588534,3922.535242,356.5633836,373.5989484,372.8319254,38.16870102,15.84763084,45.77836162,54.11294576,59.60552692,80.98256077,36.0104745,37.93916137,39.51884612,11.4390403,11.98556448,2481.648264,2478.18774,2500.833914,29.46411934,11.25489993,33.90090981,72.94093956,3219.54879,10532.267,10436.89259,1856.030369,-36.40651511,-35.96689807,-36.66181355,-31.8716961
Algeria,DZA,1963,11272.878,4.937059879,Algerian Dinar,2.977603779,4886.286058,433.4550643,471.1280884,508.7015455,49.32410492,16.48062915,42.1704765,60.31127536,67.35952146,90.71964241,36.52124366,36.48206504,57.90807673,13.37117927,14.53331302,3015.75532,3044.30257,3032.951891,37.60829122,11.74998669,30.8886872,110.4625449,3918.856412,12993.69289,13042.32117,2211.985787,21.27762163,22.84390406,25.88045535,32.475331
Algeria,DZA,1964,11612.858,4.937059879,Algerian Dinar,2.996645612,5252.452498,452.2962821,484.3053282,494.9292573,55.13828165,15.37281892,31.68254227,60.69696712,64.61825093,81.9370177,35.17570248,36.70354533,51.2595245,13.15341353,14.08428172,3198.685101,3264.046583,3206.9108,40.83971508,10.39763577,22.36014042,96.55528523,4158.604554,13980.19906,14229.27666,2297.328054,5.735630328,7.218205441,10.4518114,-1.187858616
Algeria,DZA,1965,11963.091,4.937059879,Algerian Dinar,2.906958549,5819.741565,486.4747384,512.0872042,519.6561622,57.28137783,14.37843169,29.81825085,58.88035835,61.4114493,75.20049396,35.14915201,39.25807161,45.6903876,13.19284754,13.88743932,3383.34543,3470.990071,3388.109193,42.26620569,9.540851522,21.40031683,86.05097047,4408.922154,15034.09141,15401.85958,2437.435643,5.650247385,6.340089912,9.547208152,5.992507031
Algeria,DZA,1966,12339.14,4.937059879,Algerian Dinar,3.142974794,5224.405936,423.4011395,457.3285441,446.340195,53.90742996,17.56040334,26.1294413,63.66086033,67.46960103,85.92124212,33.62709125,37.07260398,47.84136677,10.59273096,11.44153328,3093.694762,3137.317079,3103.612263,36.88038543,10.65283319,17.2511368,94.74015219,4052.1842,14022.30164,14174.58197,2059.988179,-8.3969233,-9.61319353,-6.771965608,-20.14622178
Algeria,DZA,1967,12760.499,4.937059879,Algerian Dinar,2.894603377,6197.258569,485.6595787,522.1749805,508.278921,47.14322421,16.69394766,33.50163983,58.63010471,63.01903442,82.70563137,33.47045969,36.56332706,43.23403334,11.64112962,12.51639399,3363.61106,3391.931657,3378.815464,33.07822758,10.4553861,22.66874684,85.05709883,4425.073333,15548.63318,15608.99128,2295.674869,8.867190142,8.115678843,11.80763098,10.12074788
Algeria,DZA,1968,13146.267,4.937059879,Algerian Dinar,2.926807499,6996.144942,532.1773049,568.1142724,566.098701,46.31089699,15.97398603,37.36033423,59.28239824,63.96151873,84.16959849,33.27163907,39.4687234,45.36273117,11.80290071,12.59992917,3612.463823,3646.136566,3628.149032,32.00478858,9.705942251,24.86017694,88.49079875,4763.96692,17011.31888,17095.65711,2414.482025,7.379318924,7.494399509,10.74410781,8.133179468
Algeria,DZA,1969,13528.304,4.937059879,Algerian Dinar,2.788807095,8048.051785,594.9047113,627.1248844,641.3280485,45.54415087,14.47338334,42.24727212,56.4872042,60.93073539,79.92816922,35.1895919,38.92837368,50.02732073,12.29819709,12.96427021,3793.563003,3839.193124,3808.041212,31.97931798,8.853199003,28.43816345,92.22364102,5009.607938,18198.45604,18347.32962,2563.211808,4.958235666,5.294825206,8.354744735,9.634288927
Algeria,DZA,1970,13931.846,4.937060004,Algerian Dinar,2.688440159,9544.744557,685.1026459,721.7017259,755.5941646,45.69272844,12.56816519,46.43529004,54.45427353,58.29998774,75.6696957,38.32671501,38.64710532,49.29163709,13.63680505,14.36530102,4050.207899,4102.274153,4066.136215,32.1613885,8.570585755,32.59363564,89.63484611,5354.730367,19813.25369,19989.34473,2823.510648,6.777631563,6.852508333,10.03986093,13.03364403
Algeria,DZA,1971,14335.388,4.912638337,Algerian Dinar,2.711801881,9786.437275,682.6768327,713.1391797,763.0832359,49.51439176,13.83132847,43.65768915,55.20051945,58.24141848,73.07835493,39.15811078,40.91151534,44.32413856,12.68265528,13.24857964,3454.165052,3508.517896,3470.075933,38.72664202,10.41740387,34.12973914,79.6259124,4570.765159,16889.72935,17076.83602,2674.239613,-14.65913218,-14.47383171,-11.99652892,-3.015946789
Algeria,DZA,1972,14760.787,4.480514953,Algerian Dinar,2.798167113,11565.59435,783.535075,822.0574595,849.4114811,47.06353168,13.33948398,42.92449159,62.45190881,66.0448674,83.75263062,44.0194457,45.3556702,44.21808626,13.38623303,14.04436517,4234.729555,4287.944925,4251.751927,33.05004557,9.10199961,29.73860402,82.73430809,5597.573685,20671.02523,20846.98714,2938.201487,22.52619279,22.21527872,25.8419861,5.692131975
Algeria,DZA,1973,15197.724,3.962495412,Algerian Dinar,2.742630207,13402.79439,881.8948408,909.9523873,946.3868831,44.87454733,11.81732148,47.31213142,69.21472259,73.22764195,91.80982279,48.05205566,53.60640369,55.0268187,13.61240399,14.04548359,4189.91435,4251.245667,4208.288441,34.01616415,8.780214176,34.63534151,90.31941406,5534.183358,20436.6891,20645.30206,3111.053511,-1.022248876,-0.855870556,2.078914594,6.716967783
Algeria,DZA,1974,15653.2,4.180749999,Algerian Dinar,2.778514329,19996.29781,1277.457505,1291.457491,1250.249879,42.16124736,9.677693459,44.97027577,66.45971009,67.93454889,78.6621962,48.54145824,58.71801518,73.74730022,18.34019778,18.54119273,4004.199457,4102.477322,4027.180184,43.88555521,9.780714455,45.56639176,95.89189246,5287.613264,19535.18774,19900.44176,4107.128786,-4.303608442,-3.499405982,-0.607281835,23.17536815
Algeria,DZA,1975,16140.252,3.949408332,Algerian Dinar,2.822314806,21817.19767,1351.725962,1383.10088,1502.002385,42.67654011,11.42629022,54.49390378,71.46171194,75.02001634,92.80917271,53.78088747,59.28694954,76.51481933,17.94071914,18.35714125,4084.10113,4150.87939,4114.209779,42.19116164,11.06491668,52.50867896,108.6803233,5391.450826,19934.94301,20112.6215,3962.576735,2.16105541,1.179825354,4.328052956,7.725578232
Algeria,DZA,1976,16634.618,4.163824999,Algerian Dinar,2.970816352,24933.88727,1498.915531,1523.146506,1582.697859,43.26123069,11.5158113,49.13271675,71.34825196,73.48335856,86.91320813,51.3797596,62.58802836,69.87201987,18.02501435,18.3164008,4217.259462,4290.025777,4244.403412,43.4777983,11.5077187,47.51030087,100.4355632,5549.423833,20542.71339,20763.52349,4156.184999,3.164486981,3.35221465,6.517829471,0.204339609
Algeria,DZA,1977,17152.804,4.146758332,Algerian Dinar,2.99434622,29135.24141,1698.570182,1736.511553,1918.375088,43.1811825,11.39253191,55.8992096,72.20932546,75.61253154,92.99959981,55.86995381,60.43327722,72.08651895,18.5378319,18.95191591,4409.063231,4485.055306,4446.926545,43.90561064,11.41757665,55.81025801,106.6150417,5799.436603,21498.801,21683.13566,4417.03268,4.771533542,4.546115568,7.802837991,13.21087485
